x,y,R_std,y_hi,y_lo
1,0.030117854326963428,4.331821286025752e-05,0.030161172539823686,0.03007453611410317
2,0.031048851571977138,0.000256711842479045,0.031305563414456186,0.030792139729498093
3,0.03039890807121992,0.00034045422236116807,0.03073936229358109,0.030058453848858753
4,0.0297645035944879,0.00023628592877122242,0.030000789523259123,0.02952821766571668
5,0.02999177910387516,7.462977081170493e-05,0.030066408874686867,0.029917149333063456
6,0.030084944088011982,9.836906781077297e-05,0.030183313155822754,0.02998657502020121
7,0.030402351133525372,0.00013090234265245008,0.030533253476177823,0.030271448790872922
8,0.030523373633623126,0.0003097284491990116,0.030833102082822136,0.030213645184424116
9,0.03055784989148379,0.0003046909463346616,0.030862540837818454,0.030253158945149128
10,0.030557084828615196,0.003307773283593347,0.033864858112208546,0.02724931154502185
11,0.02633922734603402,0.006052310462583938,0.03239153780861796,0.020286916883450083
12,0.025855407333001495,0.007760279688816919,0.03361568702181841,0.018095127644184576
13,0.02500725636724383,0.005360511722047104,0.030367768089290936,0.019646744645196727
14,0.022715468353853796,0.007795069030756327,0.030510537384610122,0.01492039932309747
15,0.01934240123257041,0.00876220789706069,0.0281046091296311,0.010580193335509719
16,0.01942196358693764,0.007045137592508383,0.026467101179446024,0.012376825994429259
17,0.01801678892923519,0.00679653325964593,0.02481332218888112,0.011220255669589261
18,0.023550648042000834,0.006382451590076178,0.029933099632077013,0.017168196451924654
19,0.022130643523560138,0.007570341808243707,0.029700985331803844,0.014560301715316432
20,0.024843496484681964,0.007041633873059701,0.03188513035774167,0.01780186261162226
21,0.025515985488891602,0.008168728158882942,0.03368471364777455,0.01734725733000866
22,0.027035361046437178,0.006116085058191081,0.03315144610462826,0.020919275988246097
23,0.027864828258752826,0.006894794807579427,0.034759623066332256,0.0209700334511734
24,0.028493999838829043,0.006525612218718151,0.035019612057547195,0.021968387620110892
25,0.02898454173468053,0.003628341657896866,0.032612883392577396,0.025356200076783665
26,0.02883928193710745,0.002216474093692522,0.03105575603079997,0.026622807843414927
27,0.027302429070696237,0.00683634802875742,0.034138777099453656,0.020466081041938818
28,0.025177233531657198,0.007529926377039886,0.03270715990869708,0.017647307154617313
29,0.020802938596655926,0.011316634162981155,0.03211957275963708,0.00948630443367477
30,0.02309267048517035,0.009645129114514032,0.03273779959968438,0.013447541370656318
31,0.023133375309407712,0.009094634968078833,0.03222801027748655,0.01403874034132888
32,0.021141047617420552,0.012278664856247373,0.03341971247366793,0.008862382761173179
33,0.021801692917943,0.010961647728628768,0.03276334064657177,0.010840045189314232
34,0.02613616379676387,0.008672466599716782,0.034808630396480654,0.017463697197047087
35,0.021215342906200224,0.009799187824970643,0.031014530731170865,0.011416155081229581
36,0.025256812386214734,0.011647435755923644,0.03690424814213838,0.01360937663029109
37,0.02354627764369879,0.009712906592103606,0.033259184235802396,0.013833371051595184
38,0.014859882541932167,0.01207108169343226,0.026930964235364428,0.0027888008484999068
39,0.0208224686444737,0.008894546066232805,0.029717014710706507,0.011927922578240895
40,0.020511289434507494,0.010267003021508998,0.030778292456016494,0.010244286412998497
41,0.016320683600174062,0.012366984130264123,0.028687667730438186,0.003953699469909939
42,0.0255230116378516,0.005814707684084542,0.031337719321936144,0.01970830395376706
43,0.019764849790371956,0.010098465032001286,0.02986331482237324,0.00966638475837067
44,0.021751572322100402,0.009605989919178924,0.03135756224127933,0.012145582402921478
45,0.02344790123606799,0.004490052446472707,0.0279379536825407,0.018957848789595284
46,0.02431241305700193,0.010251212631351724,0.03456362568835365,0.014061200425650205
47,0.016461777333170176,0.00963603344024152,0.026097810773411695,0.006825743892928655
48,0.01698672456637724,0.013326259504929104,0.030312984071306344,0.0036604650614481347
49,0.01880726770032197,0.008817181676612412,0.027624449376934382,0.009990086023709557
50,0.020356087181717157,0.009070673059103978,0.029426760240821137,0.011285414122613179
51,0.02044401367413229,0.010276222535647236,0.030720236209779525,0.010167791138485052
52,0.022361338895279914,0.006260856560643044,0.02862219545592296,0.01610048233463687
53,0.020716360052756504,0.009452863897993038,0.030169223950749544,0.011263496154763466
54,0.027465176975561514,0.003604503750814612,0.031069680726376128,0.0238606732247469
55,0.021623301310464742,0.010713288710901185,0.03233659002136593,0.010910012599563557
56,0.028310892283916478,0.008976411806547872,0.03728730409046435,0.019334480477368604
57,0.02632736570434645,0.00580035193800179,0.032127717642348244,0.02052701376634466
58,0.02884968897327781,0.005318460142964125,0.034168149116241935,0.023531228830313687
59,0.029946716949343682,0.0011678229733908408,0.031114539922734524,0.02877889397595284
60,0.028999089542776347,0.005598736860058472,0.03459782640283482,0.023400352682717875
61,0.030355447120964524,0.0004601568441635926,0.030815603965128117,0.02989529027680093
62,0.029937560558319094,0.000711337077073529,0.030648897635392622,0.029226223481245567
63,0.030294292047619818,0.00031279548277398283,0.0306070875303938,0.029981496564845837
64,0.030287417098879815,0.00047260422739186516,0.03076002132627168,0.02981481287148795
65,0.030340860746800903,0.0001495771531198451,0.030490437899920748,0.03019128359368106
66,0.030405438654124733,7.569863826002624e-05,0.03048113729238476,0.030329740015864706
67,0.030366614423692234,6.749478606975555e-05,0.03043410920976199,0.03029911963762248
68,0.030315139815211296,0.00030965417930615296,0.03062479399451745,0.030005485635905143
69,0.030388226993381978,7.661299903079359e-05,0.03046483999241277,0.030311613994351186
70,0.030319613106548786,0.0002660219307648424,0.030585635037313628,0.030053591175783944
71,0.03013335639610886,0.00040048872722870586,0.030533845123337566,0.029732867668880156
72,0.03096706679090857,0.0025771916808855254,0.0335442584717941,0.028389875110023045
73,0.03204810233786703,0.0032749964206459205,0.03532309875851295,0.02877310591722111
74,0.032083600219339134,0.004226386605636085,0.036309986824975216,0.02785721361370305
75,0.03311647600494325,0.004744595075950255,0.03786107108089351,0.028371880928993
76,0.033782226708717646,0.005215276677388437,0.03899750338610608,0.02856695003132921
77,0.03443900227313861,0.00563711057579334,0.04007611284893195,0.02880189169734527
78,0.036983183044940235,0.007518863327260748,0.04450204637220098,0.029464319717679488
79,0.035891682424116875,0.0077399075134738865,0.04363158993759076,0.02815177491064299
80,0.039042715611867604,0.0063515183280358056,0.04539423393990341,0.0326911972838318
81,0.03655935754068196,0.004782785276560096,0.04134214281724206,0.03177657226412186
