x,y,R_std,y_hi,y_lo
1,0.00020786966644227505,0.00018454051810954137,0.0003924101845518164,2.3329148332733676e-05
2,7.467711823327201e-05,3.1517616286989055e-05,0.00010619473452026107,4.315950194628296e-05
3,2.786433398723602e-05,8.823438982945924e-06,3.6687772970181944e-05,1.9040895004290095e-05
4,6.885714828968048e-06,1.2629255652427674e-06,8.148640394210815e-06,5.62278926372528e-06
5,0.0001466288896543639,0.0002943016052635319,0.0004409304949178958,-0.000147672715609168
6,0.0008456958122551442,0.00030046226683384586,0.0011461580790889901,0.0005452335454212983
7,0.0007810652926564217,0.0003531902459203309,0.0011342555385767527,0.00042787504673609083
8,0.0010281196093186735,6.585392726322457e-05,0.001093973536581898,0.0009622656820554489
9,0.0004660602480483552,0.0004321701274323963,0.0008982303754807515,3.3890120615958914e-05
10,0.00018961720576044172,0.0,0.00018961720576044172,0.00018961720576044172
11,5.476534366607666e-06,0.0,5.476534366607666e-06,5.476534366607666e-06
12,0.00013006216753274204,3.0904802493751044e-05,0.00016096697002649307,9.915736503899099e-05
13,8.130520582199097e-07,0.0,8.130520582199097e-07,8.130520582199097e-07
14,0.0,0.0,0.0,0.0
15,0.00013326267898082733,0.0,0.00013326267898082733,0.00013326267898082733
16,0.0,0.0,0.0,0.0
17,1.6265511512756349e-06,0.0,1.6265511512756349e-06,1.6265511512756349e-06
18,5.047813057899475e-06,2.3811012506484986e-06,7.4289143085479735e-06,2.6667118072509763e-06
19,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
21,7.498443126678467e-06,0.0,7.498443126678467e-06,7.498443126678467e-06
22,7.716596126556396e-06,0.0,7.716596126556396e-06,7.716596126556396e-06
23,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,5.2038431167602536e-05,3.686028718948364e-05,8.889871835708618e-05,1.5178143978118893e-05
27,2.7823150157928468e-05,0.0,2.7823150157928468e-05,2.7823150157928468e-05
28,8.422468105951943e-05,1.177449543325988e-05,9.599917649277931e-05,7.245018562625956e-05
29,4.06412680943807e-05,3.687410611417135e-05,7.751537420855205e-05,3.767161980209349e-06
30,4.982195297876994e-05,2.2949933077453793e-05,7.277188605622374e-05,2.687201990131615e-05
31,1.3036072254180907e-05,8.921484016926319e-06,2.1957556271107228e-05,4.1145882372545876e-06
32,0.00017556732892990112,0.0,0.00017556732892990112,0.00017556732892990112
33,5.0254642963409426e-05,0.0,5.0254642963409426e-05,5.0254642963409426e-05
34,5.263544122378032e-05,2.1921996444105094e-05,7.455743766788541e-05,3.0713444779675224e-05
35,2.7454763650894166e-05,1.3121664524078368e-06,2.8766930103302003e-05,2.614259719848633e-05
36,5.245327949523926e-05,0.0,5.245327949523926e-05,5.245327949523926e-05
37,2.4770379066467287e-05,0.0,2.4770379066467287e-05,2.4770379066467287e-05
38,8.585944771766664e-06,6.948724389076233e-06,1.5534669160842897e-05,1.6372203826904307e-06
39,1.1205375194549562e-06,0.0,1.1205375194549562e-06,1.1205375194549562e-06
40,4.9333423376083375e-05,0.0,4.9333423376083375e-05,4.9333423376083375e-05
41,1.6704916954040527e-05,0.0,1.6704916954040527e-05,1.6704916954040527e-05
42,9.553042054176331e-05,0.0,9.553042054176331e-05,9.553042054176331e-05
43,1.123238354921341e-05,1.2180170020718865e-05,2.3412553569932276e-05,-9.477864715054553e-07
44,1.4841347932815553e-05,8.85745882987976e-06,2.3698806762695314e-05,5.983889102935793e-06
45,3.370159864425659e-05,0.0,3.370159864425659e-05,3.370159864425659e-05
46,2.892352640628815e-05,2.1101520807888264e-05,5.002504721417641e-05,7.822005598399884e-06
47,3.456706553697586e-05,2.9792778193950653e-05,6.435984373092651e-05,4.7742873430252065e-06
48,4.2890898883342737e-05,3.327484942662397e-05,7.61657483099667e-05,9.616049456718767e-06
49,8.434325456619263e-06,2.22170352935791e-06,1.0656028985977173e-05,6.212621927261353e-06
50,2.8997164964675906e-05,1.5841704920966796e-05,4.4838869885642705e-05,1.315546004370911e-05
51,1.6496241092681886e-05,1.5636573640884882e-05,3.213281473356677e-05,8.59667451797004e-07
52,4.7195141514142355e-05,3.5241160868479206e-05,8.243630238262157e-05,1.1953980645663149e-05
53,3.2550603151321414e-05,2.805641769419534e-05,6.060702084551676e-05,4.494185457126074e-06
54,3.271070122718811e-05,3.171091659649754e-05,6.442161782368566e-05,9.997846306905678e-07
55,3.3254033327102665e-05,2.7944954279464774e-05,6.119898760656744e-05,5.309079047637891e-06
56,4.5744443933169055e-05,2.9002078823853634e-05,7.474652275702269e-05,1.674236510931542e-05
57,2.407827973365784e-05,2.818383201915921e-05,5.226211175281705e-05,-4.105552285501371e-06
58,1.330225169658661e-05,9.701535228703084e-06,2.3003786925289694e-05,3.6007164678835255e-06
59,2.795495986938476e-05,2.1446396880120085e-05,4.9401356749504846e-05,6.508562989264677e-06
60,3.1420588493347173e-05,2.1743737616169324e-05,5.31643261095165e-05,9.676850877177849e-06
61,5.059961477915445e-05,2.770293852430369e-05,7.830255330345814e-05,2.2896676254850762e-05
62,3.66501733660698e-05,1.8362492561192793e-05,5.5012665927262594e-05,1.8287680804877008e-05
63,5.250662565231323e-06,0.0,5.250662565231323e-06,5.250662565231323e-06
64,1.0595711568991342e-05,1.5286801827111353e-05,2.5882513396102697e-05,-4.69109025812001e-06
65,5.719602108001709e-06,0.0,5.719602108001709e-06,5.719602108001709e-06
66,2.9898628592491153e-05,2.2354437609457805e-05,5.2253066201948955e-05,7.544190983033347e-06
67,3.040558099746704e-05,1.2786865234375e-05,4.319244623184204e-05,1.761871576309204e-05
68,4.306344315409661e-05,9.005977444770716e-06,5.2069420598867325e-05,3.405746570932589e-05
69,3.582637012004852e-05,2.8850437794831163e-05,6.467680791487968e-05,6.975932325217358e-06
70,6.094172596931457e-05,5.264312028884887e-06,6.620603799819946e-05,5.567741394042968e-05
71,1.2363016605377197e-05,0.0,1.2363016605377197e-05,1.2363016605377197e-05
72,8.949190378189088e-06,0.0,8.949190378189088e-06,8.949190378189088e-06
73,1.7806291580200197e-06,2.676248550415038e-08,1.80739164352417e-06,1.7538666725158694e-06
74,1.6218379139900207e-05,1.0999724268913269e-05,2.7218103408813477e-05,5.218654870986938e-06
75,2.165815234184265e-05,0.0,2.165815234184265e-05,2.165815234184265e-05
76,4.2107604444026944e-05,5.1471367478370666e-06,4.725474119186401e-05,3.696046769618988e-05
77,9.028792381286622e-06,0.0,9.028792381286622e-06,9.028792381286622e-06
78,7.178135961294174e-05,2.1670535206794737e-06,7.394841313362122e-05,6.961430609226227e-05
79,7.5709261000156405e-06,1.0050926161282825e-05,1.7621852261298467e-05,-2.4800000612671848e-06
80,0.0,0.0,0.0,0.0
81,1.3441483179728191e-05,7.093957269271487e-06,2.053544044899968e-05,6.347525910456704e-06
82,0.0,0.0,0.0,0.0
83,1.5531837940216065e-05,0.0,1.5531837940216065e-05,1.5531837940216065e-05
84,0.0,0.0,0.0,0.0
85,1.812782883644104e-05,1.1665448546409607e-05,2.9793277382850647e-05,6.462380290031433e-06
86,0.0,0.0,0.0,0.0
87,1.2605104595422745e-05,1.0467682033777237e-05,2.3072786629199982e-05,2.1374225616455086e-06
88,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0
91,9.26974043250084e-06,4.395049065351486e-06,1.3664789497852327e-05,4.874691367149354e-06
92,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0
