x,y
1e-06,197.32657733590008
2e-06,197.10090150248098
3e-06,196.87522566906188
4e-06,196.64954983564277
4.9999999999999996e-06,196.42387400222367
5.999999999999999e-06,196.19819816880457
6.999999999999999e-06,195.97252233538546
8e-06,195.74684650196636
9e-06,195.52117066854726
1e-05,195.29549483512815
1.1000000000000001e-05,195.06981900170905
1.2000000000000002e-05,194.84414316828995
1.3000000000000003e-05,194.61846733487084
1.4000000000000003e-05,194.39279150145174
1.5000000000000004e-05,194.16711566803264
1.6000000000000003e-05,193.94143983461353
1.7000000000000003e-05,193.71576400119443
1.8000000000000004e-05,193.49008816777533
1.9000000000000004e-05,193.26441233435625
2.0000000000000005e-05,193.03873650093715
2.1000000000000006e-05,192.81306066751804
2.2000000000000006e-05,192.58738483409894
2.3000000000000007e-05,192.36170900067984
2.4000000000000007e-05,192.13603316726073
2.5000000000000008e-05,191.91035733384163
2.600000000000001e-05,191.68468150042253
2.700000000000001e-05,191.45900566700342
2.800000000000001e-05,191.23332983358432
2.900000000000001e-05,191.00765400016522
3.000000000000001e-05,190.78197816674611
3.100000000000001e-05,190.556302333327
3.2000000000000005e-05,190.3306264999079
3.3e-05,190.1049506664888
3.4e-05,189.8792748330697
3.5e-05,189.6535989996506
3.5999999999999994e-05,189.4279231662315
3.699999999999999e-05,189.2022473328124
3.799999999999999e-05,188.9765714993933
3.8999999999999986e-05,188.75089566597418
3.999999999999998e-05,188.52521983255508
4.099999999999998e-05,188.29954399913598
4.199999999999998e-05,188.07386816571687
4.2999999999999975e-05,187.84819233229777
4.399999999999997e-05,187.62251649887867
4.499999999999997e-05,187.3968406654596
4.5999999999999966e-05,187.1711648320405
4.699999999999996e-05,186.94548899862139
4.799999999999996e-05,186.71981316520228
4.899999999999996e-05,186.49413733178318
4.9999999999999955e-05,186.26846149836408
5.099999999999995e-05,186.04278566494497
5.199999999999995e-05,185.81710983152587
5.2999999999999947e-05,185.59143399810677
5.3999999999999944e-05,185.36575816468766
5.499999999999994e-05,185.14008233126856
5.599999999999994e-05,184.91440649784946
5.6999999999999935e-05,184.68873066443035
5.799999999999993e-05,184.46305483101125
5.899999999999993e-05,184.23737899759215
5.999999999999993e-05,184.01170316417304
6.0999999999999924e-05,183.78602733075394
6.199999999999992e-05,183.56035149733484
6.299999999999992e-05,183.33467566391573
6.399999999999992e-05,183.10899983049666
6.499999999999991e-05,182.88332399707755
6.599999999999991e-05,182.65764816365845
6.699999999999991e-05,182.43197233023935
6.79999999999999e-05,182.20629649682024
6.89999999999999e-05,181.98062066340114
6.99999999999999e-05,181.75494482998204
7.09999999999999e-05,181.52926899656293
7.19999999999999e-05,181.30359316314383
7.299999999999989e-05,181.07791732972473
7.399999999999989e-05,180.85224149630562
7.499999999999989e-05,180.62656566288652
7.599999999999988e-05,180.40088982946742
7.699999999999988e-05,180.1752139960483
7.799999999999988e-05,179.9495381626292
7.899999999999987e-05,179.7238623292101
7.999999999999987e-05,179.498186495791
8.099999999999987e-05,179.2725106623719
8.199999999999987e-05,179.0468348289528
8.299999999999986e-05,178.82115899553372
8.399999999999986e-05,178.5954831621146
8.499999999999986e-05,178.36980732869552
8.599999999999985e-05,178.1441314952764
8.699999999999985e-05,177.9184556618573
8.799999999999985e-05,177.6927798284382
8.899999999999985e-05,177.4671039950191
8.999999999999984e-05,177.2414281616
9.099999999999984e-05,177.0157523281809
9.199999999999984e-05,176.7900764947618
9.299999999999983e-05,176.5644006613427
9.399999999999983e-05,176.33872482792358
9.499999999999983e-05,176.11304899450448
9.599999999999983e-05,175.88737316108538
9.699999999999982e-05,175.66169732766627
9.799999999999982e-05,175.43602149424717
9.899999999999982e-05,175.21034566082807
9.999999999999982e-05,174.98466982740896
0.00010099999999999981,174.75899399398986
0.00010199999999999981,174.53331816057076
0.0001029999999999998,174.30764232715165
0.0001039999999999998,174.08196649373258
0.0001049999999999998,173.85629066031348
0.0001059999999999998,173.63061482689437
0.0001069999999999998,173.40493899347527
0.00010799999999999979,173.17926316005617
0.00010899999999999979,172.95358732663706
0.00010999999999999979,172.72791149321796
0.00011099999999999978,172.50223565979886
0.00011199999999999978,172.27655982637975
0.00011299999999999978,172.05088399296065
0.00011399999999999978,171.82520815954155
0.00011499999999999977,171.59953232612244
0.00011599999999999977,171.37385649270334
0.00011699999999999977,171.14818065928424
0.00011799999999999976,170.92250482586513
0.00011899999999999976,170.69682899244603
0.00011999999999999976,170.47115315902693
0.00012099999999999976,170.24547732560785
0.00012199999999999975,170.01980149218872
0.00012299999999999976,169.79412565876962
0.00012399999999999976,169.5684498253505
0.00012499999999999976,169.34277399193144
0.00012599999999999976,169.11709815851233
0.00012699999999999975,168.89142232509323
0.00012799999999999975,168.66574649167413
0.00012899999999999975,168.44007065825502
0.00012999999999999974,168.21439482483592
0.00013099999999999974,167.98871899141682
0.00013199999999999974,167.7630431579977
0.00013299999999999974,167.5373673245786
0.00013399999999999973,167.3116914911595
0.00013499999999999973,167.0860156577404
0.00013599999999999973,166.8603398243213
0.00013699999999999973,166.6346639909022
0.00013799999999999972,166.4089881574831
0.00013899999999999972,166.183312324064
0.00013999999999999972,165.9576364906449
0.00014099999999999971,165.73196065722578
0.0001419999999999997,165.50628482380668
0.0001429999999999997,165.28060899038758
0.0001439999999999997,165.0549331569685
0.0001449999999999997,164.82925732354937
0.0001459999999999997,164.6035814901303
0.0001469999999999997,164.3779056567112
0.0001479999999999997,164.1522298232921
0.0001489999999999997,163.92655398987299
0.0001499999999999997,163.70087815645388
0.00015099999999999969,163.47520232303478
0.00015199999999999968,163.24952648961568
0.00015299999999999968,163.02385065619657
0.00015399999999999968,162.79817482277747
0.00015499999999999967,162.57249898935837
0.00015599999999999967,162.34682315593926
0.00015699999999999967,162.12114732252016
0.00015799999999999967,161.89547148910106
0.00015899999999999966,161.66979565568195
0.00015999999999999966,161.44411982226285
0.00016099999999999966,161.21844398884375
0.00016199999999999966,160.99276815542464
0.00016299999999999965,160.76709232200554
0.00016399999999999965,160.54141648858644
0.00016499999999999965,160.31574065516736
0.00016599999999999964,160.09006482174823
0.00016699999999999964,159.86438898832915
0.00016799999999999964,159.63871315491005
0.00016899999999999964,159.41303732149095
0.00016999999999999963,159.18736148807184
0.00017099999999999963,158.96168565465274
0.00017199999999999963,158.73600982123364
0.00017299999999999962,158.51033398781453
0.00017399999999999962,158.28465815439543
0.00017499999999999962,158.05898232097633
0.00017599999999999962,157.83330648755722
0.0001769999999999996,157.60763065413812
0.0001779999999999996,157.38195482071902
0.0001789999999999996,157.1562789872999
0.0001799999999999996,156.9306031538808
0.0001809999999999996,156.7049273204617
0.0001819999999999996,156.4792514870426
0.0001829999999999996,156.2535756536235
0.0001839999999999996,156.02789982020442
0.0001849999999999996,155.8022239867853
0.0001859999999999996,155.57654815336622
0.00018699999999999959,155.3508723199471
0.00018799999999999958,155.125196486528
0.00018899999999999958,154.8995206531089
0.00018999999999999958,154.6738448196898
0.00019099999999999957,154.4481689862707
0.00019199999999999957,154.2224931528516
0.00019299999999999957,153.9968173194325
0.00019399999999999957,153.7711414860134
0.00019499999999999956,153.5454656525943
0.00019599999999999956,153.31978981917518
0.00019699999999999956,153.09411398575608
0.00019799999999999955,152.86843815233698
0.00019899999999999955,152.64276231891787
0.00019999999999999955,152.41708648549877
0.00020099999999999955,152.1914106520797
0.00020199999999999954,151.96573481866056
0.00020299999999999954,151.7400589852415
0.00020399999999999954,151.51438315182236
0.00020499999999999953,151.28870731840328
0.00020599999999999953,151.06303148498415
0.00020699999999999953,150.83735565156508
0.00020799999999999953,150.61167981814597
0.00020899999999999952,150.38600398472687
0.00020999999999999952,150.16032815130777
0.00021099999999999952,149.93465231788866
0.00021199999999999952,149.70897648446956
0.0002129999999999995,149.48330065105046
0.0002139999999999995,149.25762481763135
0.0002149999999999995,149.03194898421225
0.0002159999999999995,148.80627315079315
0.0002169999999999995,148.58059731737404
0.0002179999999999995,148.35492148395494
0.0002189999999999995,148.12924565053584
0.0002199999999999995,147.90356981711676
0.0002209999999999995,147.67789398369763
0.0002219999999999995,147.45221815027855
0.00022299999999999948,147.22654231685942
0.00022399999999999948,147.00086648344035
0.00022499999999999948,146.77519065002122
0.00022599999999999948,146.54951481660214
0.00022699999999999947,146.32383898318304
0.00022799999999999947,146.09816314976393
0.00022899999999999947,145.87248731634483
0.00022999999999999946,145.64681148292573
0.00023099999999999946,145.42113564950662
0.00023199999999999946,145.19545981608752
0.00023299999999999946,144.96978398266842
0.00023399999999999945,144.7441081492493
0.00023499999999999945,144.5184323158302
0.00023599999999999945,144.2927564824111
0.00023699999999999945,144.067080648992
0.00023799999999999944,143.8414048155729
0.00023899999999999944,143.6157289821538
0.00023999999999999944,143.3900531487347
0.00024099999999999943,143.16437731531562
0.00024199999999999943,142.9387014818965
0.00024299999999999943,142.7130256484774
0.00024399999999999943,142.4873498150583
0.00024499999999999945,142.26167398163918
0.0002459999999999995,142.03599814822007
0.0002469999999999995,141.81032231480097
0.0002479999999999995,141.58464648138187
0.00024899999999999955,141.35897064796276
0.00024999999999999957,141.13329481454366
0.0002509999999999996,140.90761898112453
0.0002519999999999996,140.68194314770545
0.00025299999999999964,140.45626731428632
0.00025399999999999967,140.23059148086722
0.0002549999999999997,140.00491564744812
0.0002559999999999997,139.779239814029
0.00025699999999999974,139.5535639806099
0.00025799999999999977,139.32788814719078
0.0002589999999999998,139.10221231377167
0.0002599999999999998,138.87653648035257
0.00026099999999999984,138.65086064693347
0.00026199999999999986,138.42518481351436
0.0002629999999999999,138.19950898009523
0.0002639999999999999,137.97383314667613
0.00026499999999999994,137.74815731325702
0.00026599999999999996,137.52248147983792
0.000267,137.29680564641882
0.000268,137.0711298129997
0.00026900000000000003,136.84545397958058
0.00027000000000000006,136.61977814616148
0.0002710000000000001,136.39410231274238
0.0002720000000000001,136.16842647932327
0.00027300000000000013,135.94275064590414
0.00027400000000000015,135.71707481248507
0.0002750000000000002,135.49139897906593
0.0002760000000000002,135.26572314564683
0.00027700000000000023,135.04004731222773
0.00027800000000000025,134.81437147880862
0.0002790000000000003,134.58869564538952
0.0002800000000000003,134.3630198119704
0.0002810000000000003,134.1373439785513
0.00028200000000000035,133.91166814513218
0.0002830000000000004,133.68599231171308
0.0002840000000000004,133.46031647829398
0.0002850000000000004,133.23464064487487
0.00028600000000000045,133.00896481145577
0.00028700000000000047,132.78328897803664
0.0002880000000000005,132.55761314461756
0.0002890000000000005,132.33193731119843
0.00029000000000000054,132.10626147777933
0.00029100000000000057,131.88058564436022
0.0002920000000000006,131.65490981094112
0.0002930000000000006,131.42923397752202
0.00029400000000000064,131.20355814410289
0.00029500000000000067,130.9778823106838
0.0002960000000000007,130.75220647726468
0.0002970000000000007,130.52653064384558
0.00029800000000000074,130.30085481042647
0.00029900000000000076,130.07517897700734
0.0003000000000000008,129.84950314358827
0.0003010000000000008,129.62382731016913
0.00030200000000000084,129.39815147675003
0.00030300000000000086,129.17247564333093
0.0003040000000000009,128.9467998099118
0.0003050000000000009,128.72112397649272
0.00030600000000000093,128.4954481430736
0.00030700000000000096,128.26977230965448
0.000308000000000001,128.04409647623538
0.000309000000000001,127.81842064281628
0.00031000000000000103,127.59274480939717
0.00031100000000000105,127.36706897597806
0.0003120000000000011,127.14139314255894
0.0003130000000000011,126.91571730913985
0.00031400000000000113,126.69004147572073
0.00031500000000000115,126.46436564230163
0.0003160000000000012,126.23868980888253
0.0003170000000000012,126.01301397546341
0.0003180000000000012,125.7873381420443
0.00031900000000000125,125.56166230862519
0.0003200000000000013,125.33598647520608
0.0003210000000000013,125.11031064178698
0.0003220000000000013,124.88463480836786
0.00032300000000000135,124.65895897494876
0.00032400000000000137,124.43328314152966
0.0003250000000000014,124.20760730811054
0.0003260000000000014,123.98193147469144
0.00032700000000000144,123.75625564127233
0.00032800000000000147,123.53057980785323
0.0003290000000000015,123.30490397443411
0.0003300000000000015,123.079228141015
0.00033100000000000154,122.8535523075959
0.00033200000000000156,122.62787647417679
0.0003330000000000016,122.40220064075768
0.0003340000000000016,122.17652480733858
0.00033500000000000164,121.95084897391946
0.00033600000000000166,121.72517314050036
0.0003370000000000017,121.49949730708124
