x,y,R_std,y_hi,y_lo
1,0.00606391766667366,0.0019012950466079216,0.007965212713281582,0.004162622620065739
2,0.0036792091528574625,0.0005792249941293486,0.004258434146986811,0.003099984158728114
3,0.0021719643473625183,0.0006693859459777301,0.0028413502933402482,0.0015025784013847883
4,0.0027831729820796416,0.0016940377846794542,0.004477210766759096,0.0010891351974001873
5,0.0023613575526646204,0.002309163161891352,0.004670520714555973,5.219439077326854e-05
6,0.0017029604315757752,0.0003889908667779144,0.0020919512983536897,0.0013139695647978607
7,0.0027179103344678874,0.0017589242700703767,0.004476834604538264,0.0009589860643975108
8,0.0026318355202674865,0.0010251135286917024,0.0036569490489591887,0.0016067219915757841
9,0.003249870091676712,0.0014352561986472417,0.004685126290323954,0.0018146138930294703
10,0.0027038895658084323,0.001754286284557103,0.004458175850365535,0.0009496032812513293
11,0.002228366062045097,0.0011789743444324753,0.0034073404064775725,0.0010493917176126219
12,0.002501578330993652,0.0012165038640006866,0.0037180821949943385,0.0012850744669929655
13,0.002740918457508087,0.0008979948880701327,0.00363891334557822,0.0018429235694379545
14,0.004428880155086518,0.00047082838743665867,0.004899708542523177,0.003958051767649859
15,0.0029905488342046736,0.0015555295797940285,0.004546078413998702,0.0014350192544106452
16,0.0018999490141868595,0.0007254298458516539,0.0026253788600385133,0.0011745191683352058
17,0.0025189290940761566,0.0011792978101332495,0.003698226904209406,0.0013396312839429071
18,0.002996603429317474,0.0008560522607689952,0.0038526556900864693,0.0021405511685484786
19,0.00340498423576355,0.0014798777798785867,0.004884862015642137,0.0019251064558849632
20,0.002313779264688492,0.001174463457933472,0.003488242722621964,0.00113931580675502
21,0.001061047783919743,0.0008037632002262652,0.0018648109841460083,0.00025728458369347776
22,0.0026511957496404646,0.0014911357027046995,0.004142331452345164,0.001160060046935765
23,0.0024024565305028646,0.001478628848691795,0.0038810853791946594,0.0009238276818110695
24,0.0013786687169756208,0.0011538672053074419,0.0025325359222830627,0.00022480151166817891
25,0.0018361922353506087,0.001380656073085718,0.003216848308436327,0.00045553616226489064
26,0.0013823729753494262,0.0012505391444245784,0.0026329121197740044,0.00013183383092484784
27,0.0017506371438503264,0.0005594823340773437,0.00231011947792767,0.0011911548097729827
28,0.001193385124206543,0.0009001639330260174,0.0020935490572325604,0.0002932211911805256
29,0.001525852158665657,0.001614270669869422,0.003140122828535079,-8.841851120376491e-05
30,0.0010167856961488724,0.0006546439502995176,0.00167142964644839,0.0003621417458493548
31,0.0012274045944213868,0.0008538277133485914,0.002081232307769978,0.00037357688107279537
32,0.0022896163165569304,0.0006523357794378653,0.0029419520959947957,0.001637280537119065
33,0.002757190614938736,0.0006755541265010833,0.003432744741439819,0.0020816364884376527
34,0.0021334459260106088,0.0008718350307694083,0.003005280956780017,0.0012616108952412004
35,0.000783478617668152,0.0005199359778746889,0.0013034145955428409,0.0002635426397934631
36,0.0012149164080619813,0.0007459781506416165,0.0019608945587035976,0.00046893825742036477
37,0.00035909369587898253,0.00015228266481322197,0.0005113763606922045,0.00020681103106576056
38,0.0009176115989685057,0.0005067216603067276,0.0014243332592752333,0.0004108899386617781
39,0.0006911728531122208,0.0003693155262161889,0.0010604883793284097,0.00032185732689603194
40,0.0010909329168498514,0.0010971212613263132,0.002188054178176165,-6.188344476461749e-06
41,0.001261176187545061,0.0004890312575956576,0.0017502074451407187,0.0007721449299494034
42,0.0005122329507555281,0.0004818984125735202,0.0009941313633290484,3.033453818200788e-05
43,0.0018691221624612807,0.0006395946875909801,0.0025087168500522606,0.0012295274748703006
44,0.0006817182898521424,0.00037499224542784736,0.0010567105352799898,0.00030672604442429503
45,0.0014448990672826765,0.0006846032527435045,0.002129502320026181,0.000760295814539172
46,0.0006481991708278655,1.9308775663375868e-05,0.0006675079464912414,0.0006288903951644897
47,0.0016595911011099817,0.0006225408622199257,0.0022821319633299073,0.001037050238890056
48,0.00033034041523933406,1.472488045692444e-05,0.00034506529569625847,0.00031561553478240965
49,0.002152434043586254,0.0008593557100686137,0.0030117897536548676,0.0012930783335176402
50,0.0,0.0,0.0,0.0
51,0.001836357370018959,0.0008038985983578255,0.0026402559683767843,0.0010324587716611336
52,0.0,0.0,0.0,0.0
53,0.0014309742897748948,0.0004853902320672946,0.0019163645218421895,0.0009455840577076002
54,0.0,0.0,0.0,0.0
55,0.0016381993666291235,0.0007035904919242772,0.0023417898585534006,0.0009346088747048463
56,0.0,0.0,0.0,0.0
57,0.0018524670302867887,0.0007808565209714165,0.0026333235512582052,0.0010716105093153722
58,0.0,0.0,0.0,0.0
59,0.0013089838922023774,0.00015731652273580338,0.0014663004149381808,0.001151667369466574
60,0.0,0.0,0.0,0.0
61,0.0019004746042191978,0.0007089275001272463,0.002609402104346444,0.0011915471040919515
62,0.0,0.0,0.0,0.0
63,0.0017577639184892177,0.0006223952237302794,0.002380159142219497,0.0011353686947589382
64,0.0,0.0,0.0,0.0
65,0.002006450748536736,0.0006387491312506711,0.002645199879787407,0.001367701617286065
66,0.0,0.0,0.0,0.0
67,0.001883450550958514,0.0006741844147528531,0.0025576349657113672,0.0012092661362056608
68,0.0,0.0,0.0,0.0
69,0.0020095592862926425,0.0006914387981867015,0.002700998084479344,0.001318120488105941
70,0.0,0.0,0.0,0.0
71,0.0017568044364452361,0.0005536725462431717,0.0023104769826884078,0.0012031318902020645
72,0.0,0.0,0.0,0.0
73,0.002174253702512942,0.0006053483934770917,0.0027796020959900336,0.0015689053090358503
74,0.0,0.0,0.0,0.0
75,0.0018030064681079237,0.0006124337547609093,0.0024154402228688332,0.0011905727133470145
76,0.0,0.0,0.0,0.0
77,0.002110995152033865,0.0005832758965561169,0.002694271048589982,0.0015277192554777482
78,0.0,0.0,0.0,0.0
79,0.0016961710482719355,0.0006707486349981799,0.0023669196832701153,0.0010254224132737557
80,0.0,0.0,0.0,0.0
81,0.0019504949441179632,0.0005498604768169173,0.0025003554209348804,0.001400634467301046
82,0.0,0.0,0.0,0.0
83,0.0017442001051967964,0.0005861007593294225,0.002330300864526219,0.001158099345867374
84,0.0,0.0,0.0,0.0
85,0.0017170167848817072,0.0005387078703637283,0.0022557246552454354,0.001178308914517979
86,0.0,0.0,0.0,0.0
87,0.0022390803513117133,0.000292840509597415,0.0025319208609091283,0.0019462398417142983
88,0.0,0.0,0.0,0.0
89,0.0015535414703772403,0.0005369922148451002,0.0020905336852223406,0.00101654925553214
90,0.0,0.0,0.0,0.0
91,0.0018008754432667046,0.000521028783005563,0.0023219042262722675,0.0012798466602611416
92,0.0,0.0,0.0,0.0
93,0.0018495088974013925,0.0004795631928569417,0.0023290720902583344,0.0013699457045444508
94,0.0,0.0,0.0,0.0
95,0.0018425723053514958,0.0004690207040814979,0.0023115930094329937,0.001373551601269998
96,0.0,0.0,0.0,0.0
97,0.0014982117377221583,0.0004627210671520186,0.0019609328048741767,0.0010354906705701396
98,0.0,0.0,0.0,0.0
99,0.0019218829795718197,0.00018424116707262174,0.0021061241466444414,0.001737641812499198
100,0.0,0.0,0.0,0.0
101,0.0019804716333746914,0.0002710115439545585,0.0022514831773292497,0.0017094600894201329
102,0.0,0.0,0.0,0.0
103,0.0017353660538792612,0.0005296461229144949,0.002265012176793756,0.0012057199309647663
104,0.0,0.0,0.0,0.0
105,0.001648771584033966,0.0005058633506945498,0.002154634934728516,0.0011429082333394161
106,0.0,0.0,0.0,0.0
107,0.0016849850267171861,0.0005016163989554418,0.002186601425672628,0.0011833686277617442
108,0.0,0.0,0.0,0.0
109,0.0015766821652650833,0.0005785872624914739,0.002155269427756557,0.0009980949027736095
110,0.00018380284309387206,0.0,0.00018380284309387206,0.00018380284309387206
111,0.0014600507766008375,0.0006799944752365931,0.0021400452518374304,0.0007800563013642444
112,0.00023624941706657407,0.00019003406167030333,0.0004262834787368774,4.621535539627074e-05
113,0.0014722813169161478,0.0005506071147630197,0.0020228884316791677,0.0009216742021531282
114,0.0005023124814033508,0.00021665364503860475,0.0007189661264419556,0.000285658836364746
115,0.001670243740081787,0.0003419623176793486,0.0020122060577611356,0.0013282814224024383
116,0.000827079713344574,0.0002550798654556274,0.0010821595788002014,0.0005719998478889467
117,0.001573091335594654,0.0004427696836468063,0.0020158610192414603,0.0011303216519478478
118,0.001042661964893341,0.0008288885845715151,0.001871550549464856,0.000213773380321826
119,0.001438845656812191,0.0005667778853364748,0.002005623542148666,0.0008720677714757162
120,0.0016333797574043273,0.000976857228887535,0.0026102369862918626,0.0006565225285167923
121,0.0014874468530927385,0.00040541131813417796,0.0018928581712269164,0.0010820355349585606
122,0.00154790461063385,0.0007397303162627041,0.002287634926896554,0.0008081742943711459
123,0.0013092505931854247,0.0004934630034722018,0.0018027135966576266,0.0008157875897132229
124,0.0011405170708894729,0.0007144029347767874,0.0018549200056662603,0.0004261141361126855
125,0.0012559813261032104,0.0004369498628177778,0.0016929311889209882,0.0008190314632854326
126,0.001134567439556122,0.0009343339044353474,0.0020689013439914696,0.00020023353512077448
127,0.0008545848727226256,0.0006066071434324568,0.0014611920161550825,0.00024797772929016886
128,0.0009938539266586303,0.0007661478533213357,0.001760001779979966,0.00022770607333729462
129,0.0007810375094413757,0.0005317262650357787,0.0013127637744771545,0.000249311244405597
130,0.0007481907095227922,0.0005768595798859574,0.0013250502894087495,0.00017133112963683484
131,0.0006745442748069763,0.0006083720094504075,0.001282916284257384,6.617226535656883e-05
132,0.0009411547013691492,0.0006244410995930595,0.0015655958009622088,0.0003167136017760897
133,0.0008668937534093856,0.00048287783738205486,0.0013497715907914406,0.0003840159160273308
134,0.0011032478724207196,0.0007348813593504163,0.001838129231771136,0.0003683665130703032
135,0.0011721733957529069,0.0009437749371790045,0.0021159483329319115,0.00022839845857390237
136,0.0011641677362578256,0.0006609172041083457,0.0018250849403661713,0.0005032505321494799
137,0.0011342954635620117,0.0007128011130340708,0.0018470965765960824,0.0004214943505279409
138,0.0016764059662818908,0.0006802522227672191,0.00235665818904911,0.0009961537435146718
139,0.0012046873569488525,0.0006248073291973104,0.001829494686146163,0.0005798800277515421
140,0.001178361986364637,0.0006304191757449113,0.0018087811621095482,0.0005479428106197258
141,0.001292857155203819,0.0007717188462075546,0.002064576001411374,0.0005211383089962645
142,0.0010668638348579405,0.00045887594493668177,0.0015257397797946222,0.0006079878899212588
143,0.0012230905294418335,0.0010222822031162235,0.002245372732558057,0.00020080832632561
144,0.00106467604637146,0.0005740267653022206,0.0016387028116736807,0.0004906492810692393
145,0.0009089592099189758,0.0007374616891754,0.0016464208990943758,0.0001714975207435758
146,0.0008592256307601929,0.0005442384234034118,0.0014034640541636047,0.00031498720735678113
147,0.0008363040855952672,0.0006803009683054828,0.00151660505390075,0.00015600311728978437
148,0.001116821765899658,0.0007010310530737784,0.0018178528189734364,0.00041579071282587957
149,0.0016185480356216428,0.0011659016106259858,0.002784449646247629,0.00045264642499565706
150,0.001121411919593811,0.0004703094487330752,0.001591721368326886,0.0006511024708607358
151,0.0015531428371156966,0.0011358381554056976,0.002688980992521394,0.00041730468170999907
152,0.0017531020939350129,0.0012751121704749195,0.0030282142644099323,0.0004779899234600934
153,0.001751795411109924,0.0006694254357667938,0.002421220846876718,0.0010823699753431302
154,0.0019834783673286435,0.0013142627630689172,0.0032977411303975607,0.0006692156042597264
155,0.001495118737220764,0.0007948684730651838,0.0022899872102859478,0.0007002502641555801
156,0.0023347818851470943,0.00054708081185623,0.002881862697003324,0.0017877010732908643
157,0.0011781110082353865,0.0006528255512433924,0.0018309365594787789,0.0005252854569919941
158,0.0018064366579055788,0.0015147331255467643,0.003321169783452343,0.0002917035323588145
159,0.0013235664367675782,0.0004780410355566988,0.0018016074723242771,0.0008455254012108794
160,0.001642841935157776,0.0010747966238252359,0.002717638558983012,0.0005680453113325401
161,0.0009421563148498534,0.0007476446898834939,0.0016898010047333473,0.00019451162496635956
162,0.0010430297255516051,0.0009302965348930432,0.0019733262604446486,0.00011273319065856192
163,0.0011310499906539916,0.0008557472052491979,0.0019867971959031897,0.0002753027854047938
164,0.0020553657838276456,0.0016975078791824942,0.0037528736630101397,0.0003578579046451514
165,0.0008191853761672973,0.0005255585242990722,0.0013447439004663697,0.0002936268518682251
166,0.0017368090152740478,0.0013443877803760234,0.0030811967956500715,0.00039242123489802443
167,0.0007223248481750487,0.0005495377977350601,0.0012718626459101087,0.00017278705043998865
168,0.0018900418281555173,0.0012078289759693056,0.003097870804124823,0.0006822128521862118
169,0.0013731291890144348,0.0009069576859474183,0.002280086874961853,0.00046617150306701646
170,0.002259890607425145,0.0008857495962645787,0.003145640203689724,0.0013741410111605661
171,0.0015095853805541992,0.0011570776056007894,0.0026666629861549886,0.00035250777495340977
172,0.002247152158192226,0.0008161989902496127,0.0030633511484418384,0.0014309531679426132
173,0.0016940271854400633,0.0005425031659493157,0.002236530351389379,0.0011515240194907477
174,0.001816532186099461,0.000773282308935839,0.0025898144950353,0.0010432498771636221
175,0.002751102447509766,0.0013428535315432005,0.004093955979052966,0.0014082489159665654
176,0.0016790318489074707,0.0010240970872517493,0.00270312893615922,0.0006549347616557214
177,0.0027965891361236574,0.0021136699433332404,0.004910259079456898,0.000682919192790417
178,0.001260013461112976,0.0010243685719952263,0.0022843820331082025,0.00023564488911774983
179,0.0017970383167266845,0.0018191383993752953,0.00361617671610198,-2.210008264861077e-05
180,0.001315627098083496,0.0008330334098201583,0.002148660507903654,0.0004825936882633376
181,0.0016925842421395437,0.0014648071974037347,0.0031573914395432784,0.000227777044735809
182,0.0009868615865707396,0.0005172947127207169,0.0015041562992914566,0.00046956687385002265
183,0.0025405142988477432,0.0020202674099341566,0.004560781708781899,0.0005202468889135867
184,0.0007400894165039062,0.00033985943430687326,0.0010799488508107795,0.00040022998219703295
185,0.002352243438363075,0.001598421343355972,0.003950664781719047,0.000753822095007103
186,0.0009691858291625975,0.0003595823049545288,0.0013287681341171264,0.0006096035242080687
187,0.0028694535791873935,0.0014294622908667437,0.004298915870054137,0.0014399912883206497
188,0.001025606095790863,0.0009561511874198913,0.001981757283210754,6.945490837097169e-05
189,0.0025733433167139685,0.0014800514413840346,0.004053394758098003,0.001093291875329934
190,0.003723530173301697,0.0,0.003723530173301697,0.003723530173301697
191,0.002289220293362935,0.001239664681677302,0.003528884975040237,0.001049555611685633
192,0.003318822383880615,0.0,0.003318822383880615,0.003318822383880615
193,0.002206451892852783,0.0013181554491482005,0.0035246073420009834,0.0008882964437045824
194,0.0029855239391326904,0.0,0.0029855239391326904,0.0029855239391326904
195,0.002065613642334938,0.001182249515081946,0.003247863157416884,0.0008833641272529918
196,0.0014572227001190185,0.001248178482055664,0.0027054011821746825,0.0002090442180633545
197,0.002335719210760934,0.0014394751991665994,0.0037751944099275333,0.0008962440115943345
198,0.001122954487800598,0.0009666049795347598,0.002089559467335358,0.00015634950826583834
199,0.002273327112197876,0.0013321504570715209,0.0036054775692693965,0.000941176655126355
200,0.0008885883092880247,0.0007906824968639907,0.0016792708061520154,9.790581242403399e-05
