x,y,R_std,y_hi,y_lo
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.00028969943523406985,0.0,0.00028969943523406985,0.00028969943523406985
6,0.006914513297379018,0.002220445089042187,0.009134958386421204,0.004694068208336831
7,0.004692262262105942,0.002499016970396042,0.007191279232501984,0.0021932452917099
8,0.007449517672260603,0.003851039354971934,0.011300557027232537,0.0035984783172886693
9,0.005822007531921069,0.003296668515717951,0.00911867604763902,0.0025253390162031184
10,0.0036317886551842093,0.0025242913697706803,0.00615608002495489,0.001107497285413529
11,0.0017621025017329625,0.0011024866734607988,0.0028645891751937613,0.0006596158282721636
12,0.00067482091486454,0.0004045991120498555,0.0010794200269143956,0.00027022180281468454
13,0.0006623360088893346,0.0004067450155298171,0.0010690810244191518,0.0002555909933595175
14,0.000818767547607422,0.00048132006043033736,0.0013000876080377594,0.0003374474871770846
15,0.0009772539138793947,0.00044641977112935474,0.0014236736850087495,0.0005308341427500399
16,0.0009502968617847987,0.0004906930802521175,0.001440989942036916,0.0004596037815326812
17,0.0005387703329324722,0.0003414858244171128,0.000880256157349585,0.00019728450851535942
18,0.0006133962869644164,0.00017156201917827336,0.0007849583061426897,0.0004418342677861431
19,0.0019269434611002608,0.003115392319054733,0.005042335780154994,-0.0011884488579544722
20,0.0019401851083551134,0.003062850753509786,0.005003035861864899,-0.0011226656451546726
21,0.0033134287595748897,0.0026241496879004533,0.005937578447475343,0.0006892790716744365
22,0.0032535718008875844,0.005250364771351913,0.008503936572239497,-0.001996792970464329
23,0.004396222159266472,0.0062696680280308024,0.010665890187297276,-0.00187344586876433
24,0.007985275387763977,0.00731801450252533,0.015303289890289307,0.0006672608852386474
25,0.005034058690071106,0.006952753700500213,0.01198681239057132,-0.001918695010429107
26,0.006567516475915909,0.006126684099435806,0.012694200575351715,0.0004408323764801027
27,0.0047959151864051825,0.00414340764284134,0.008939322829246522,0.0006525075435638425
28,0.001802560284268111,0.002057223186123903,0.003859783470392014,-0.0002546629018557922
29,0.00045415550470352174,0.0004931320726869008,0.0009472875773904226,-3.897656798337911e-05
30,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0
32,3.694772720336914e-05,0.0,3.694772720336914e-05,3.694772720336914e-05
