x,y
0.001,200.0
0.0010040000000000001,200.0
0.001008,200.0
0.001012,200.0
0.001016,200.0
0.00102,200.0
0.001024,200.0
0.001028,200.0
0.001032,200.0
0.001036,200.0
0.0010400000000000001,200.0
0.001044,200.0
0.001048,200.0
0.001052,200.0
0.001056,200.0
0.00106,200.0
0.001064,200.0
0.001068,200.0
0.001072,200.0
0.001076,200.0
0.00108,200.0
0.0010840000000000001,200.0
0.001088,200.0
0.001092,200.0
0.001096,200.0
0.0011,200.0
0.001104,200.0
0.001108,200.0
0.001112,200.0
0.001116,200.0
0.00112,200.0
0.001124,200.0
0.001128,200.0
0.001132,200.0
0.001136,200.0
0.00114,200.0
0.001144,200.0
0.001148,200.0
0.001152,200.0
0.001156,200.0
0.00116,200.0
0.001164,200.0
0.001168,200.0
0.001172,200.0
0.001176,200.0
0.00118,200.0
0.001184,200.0
0.001188,200.0
0.001192,200.0
0.001196,200.0
0.0012000000000000001,200.0
0.001204,200.0
0.001208,200.0
0.001212,200.0
0.001216,200.0
0.00122,200.0
0.001224,200.0
0.001228,200.0
0.001232,200.0
0.0012360000000000001,200.0
0.00124,200.0
0.001244,200.0
0.001248,200.0
0.001252,200.0
0.001256,200.0
0.00126,200.0
0.001264,200.0
0.001268,200.0
0.0012720000000000001,200.0
0.001276,200.0
0.0012799999999999999,200.0
0.001284,200.0
0.001288,200.0
0.001292,200.0
0.001296,200.0
0.0013,200.0
0.001304,200.0
0.0013080000000000001,200.0
0.001312,200.0
0.001316,200.0
0.00132,200.0
0.001324,200.0
0.001328,200.0
0.001332,200.0
0.001336,200.0
0.00134,200.0
0.001344,200.0
0.001348,200.0
0.001352,200.0
0.001356,200.0
0.00136,200.0
0.001364,200.0
0.001368,200.0
0.001372,200.0
0.001376,200.0
0.00138,200.0
0.001384,200.0
0.001388,200.0
0.001392,200.0
0.001396,200.0
0.0014,200.0
0.001404,200.0
0.001408,200.0
0.001412,200.0
0.001416,200.0
0.00142,200.0
0.001424,200.0
0.001428,200.0
0.0014320000000000001,200.0
0.001436,200.0
0.0014399999999999999,200.0
0.001444,200.0
0.001448,200.0
0.001452,200.0
0.001456,200.0
0.00146,200.0
0.001464,200.0
0.0014680000000000001,200.0
0.001472,200.0
0.0014759999999999999,200.0
0.00148,200.0
0.001484,200.0
0.001488,200.0
0.0014919999999999998,200.0
0.001496,200.0
0.0015,200.0
0.0015040000000000001,200.0
0.001508,200.0
0.0015119999999999999,200.0
0.001516,200.0
0.00152,200.0
0.001524,200.0
0.0015279999999999998,200.0
0.001532,200.0
0.001536,200.0
0.0015400000000000001,200.0
0.001544,200.0
0.001548,200.0
0.001552,200.0
0.001556,200.0
